Vehículo;Etiqueta;Matrícula;Tipo Vehículo;Tipo Servicio;Nivel Emisión ;Marca;Accesible;Operador;Modelo;Zona;Concesión;Calificación ;(Columna M agregada con propósitos meramente pedagógicos)
500052;Z50-0052;VEY566;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,89;
500056;Z50-0056;VEM255;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;3,26;
500068;Z50-0068;VEO601;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;4,42;
500069;Z50-0069;VEQ449;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;3,54;
500070;Z50-0070;VEM097;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;4,45;
500071;Z50-0071;VEQ412;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;4,52;
500072;Z50-0072;VEK584;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;4,54;
500074;Z50-0074;VEP195;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;3,20;
500086;Z50-0086;VEQ239;BUS (19);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;3,56;
502002;Z50-2002;VEW081;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,04;
502003;Z50-2003;VEY418;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,52;
502004;Z50-2004;VEZ227;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,86;
502005;Z50-2005;VFB641;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,19;
502006;Z50-2006;SMS636;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,00;
502007;Z50-2007;SMX659;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,32;
502009;Z50-2009;VER746;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,78;
502010;Z50-2010;VEW849;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,63;
502011;Z50-2011;VEX696;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,82;
502012;Z50-2012;VEY824;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,64;
502013;Z50-2013;VFA132;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;3,98;
502014;Z50-2014;VFC849;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,64;
502015;Z50-2015;VFD203;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,51;
502016;Z50-2016;VFB521;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;3,87;
502017;Z50-2017;VFB522;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,39;
502018;Z50-2018;VFE869;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,36;
502019;Z50-2019;VFC022;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,40;
502020;Z50-2020;VFC738;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,32;
502021;Z50-2021;VFC822;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,35;
502022;Z50-2022;VFE161;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,04;
502023;Z50-2023;VEX358;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,77;
502024;Z50-2024;VFA208;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,06;
502025;Z50-2025;VFD268;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,34;
502026;Z50-2026;VFD145;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,20;
502027;Z50-2027;VER878;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;4,27;
502028;Z50-2028;VEW380;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,80;
502029;Z50-2029;VEU010;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,53;
502030;Z50-2030;VEV843;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,72;
502031;Z50-2031;VEV948;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,50;
502032;Z50-2032;VEW351;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,63;
502033;Z50-2033;VEX871;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,85;
502034;Z50-2034;VEY266;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,82;
502035;Z50-2035;VEZ112;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,58;
502036;Z50-2036;VFA810;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,30;
502037;Z50-2037;VFC345;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,35;
502038;Z50-2038;VFC737;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,16;
502039;Z50-2039;VEZ015;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,96;
502040;Z50-2040;VFA601;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,66;
502041;Z50-2041;VFC014;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,18;
502042;Z50-2042;VEX830;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,56;
502049;Z50-2049;VET927;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,88;
502050;Z50-2050;VEU505;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,06;
502051;Z50-2051;VEY811;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,50;
502052;Z50-2052;VEV949;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,56;
502053;Z50-2053;VEW775;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,63;
502054;Z50-2054;VEW271;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,49;
502055;Z50-2055;VEX625;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,21;
502056;Z50-2056;VEP288;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2008;Engativá;ENGATIVA ZN;3,12;
502057;Z50-2057;WEW819;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,85;
502058;Z50-2058;WEW818;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,53;
502059;Z50-2059;VFC806;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,79;
502061;Z50-2061;VEZ216;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,93;
502062;Z50-2062;VER739;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,02;
502066;Z50-2066;VEW361;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,20;
502067;Z50-2067;VES427;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,71;
502068;Z50-2068;VEY809;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;3,50;
502069;Z50-2069;VER901;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2007;Engativá;ENGATIVA ZN;3,53;
502070;Z50-2070;VFB389;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,26;
502071;Z50-2071;VEW770;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2009;Engativá;ENGATIVA ZN;4,13;
502072;Z50-2072;WEW817;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,57;
502073;Z50-2073;WEW816;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,84;
502074;Z50-2074;WEW815;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,21;
502075;Z50-2075;WEW814;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,33;
502076;Z50-2076;WDG567;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,67;
502077;Z50-2077;WDG569;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,59;
502078;Z50-2078;WDG570;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,07;
502079;Z50-2079;WDG571;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,63;
502080;Z50-2080;WDG572;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,66;
502081;Z50-2081;WDG573;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,76;
502082;Z50-2082;WDG574;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,32;
502083;Z50-2083;WEV679;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,76;
502084;Z50-2084;WEV680;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,64;
502085;Z50-2085;WEV681;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,80;
502086;Z50-2086;WEV682;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,29;
502087;Z50-2087;WEV683;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,99;
502088;Z50-2088;WEV684;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,66;
502089;Z50-2089;WEV685;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,62;
502090;Z50-2090;WEV686;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,52;
502091;Z50-2091;WEV703;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,42;
502092;Z50-2092;WEV704;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,25;
502093;Z50-2093;WEV705;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,09;
502094;Z50-2094;WEV706;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,92;
502095;Z50-2095;WEV707;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,57;
502096;Z50-2096;WEV708;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,05;
502097;Z50-2097;WEV709;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,69;
502098;Z50-2098;WEV710;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,13;
502099;Z50-2099;WEV711;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,81;
502100;Z50-2100;WEV712;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,60;
502101;Z50-2101;WEV713;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,63;
502102;Z50-2102;WEV714;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,38;
502103;Z50-2103;WEV715;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,14;
502104;Z50-2104;WEW813;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,99;
502105;Z50-2105;WEW812;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,91;
502106;Z50-2106;WEW811;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,74;
502107;Z50-2107;WEW810;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,25;
502108;Z50-2108;WEW809;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,80;
502109;Z50-2109;WEW808;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,41;
502111;Z50-2111;WGH745;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,08;
502112;Z50-2112;WGG315;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,52;
502113;Z50-2113;WGH562;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;5,99;
502114;Z50-2114;WGG310;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,05;
502115;Z50-2115;WGH552;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;5,87;
502116;Z50-2116;WGH553;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,45;
502117;Z50-2117;WGH554;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,20;
502118;Z50-2118;WGG314;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,37;
502119;Z50-2119;WGG308;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,91;
502120;Z50-2120;WGG316;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,18;
502121;Z50-2121;WGG309;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,55;
502122;Z50-2122;WGG313;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,99;
502123;Z50-2123;WGG312;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,08;
502124;Z50-2124;WGG311;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,23;
502125;Z50-2125;WGH563;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,79;
502126;Z50-2126;WGG307;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,27;
502127;Z50-2127;WGG301;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,92;
502128;Z50-2128;WEX603;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,78;
502129;Z50-2129;WGG304;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,48;
502130;Z50-2130;WGG305;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,08;
502131;Z50-2131;WGH555;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,20;
502132;Z50-2132;WGH556;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,00;
502133;Z50-2133;WGH557;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,88;
502134;Z50-2134;WGH558;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,12;
502135;Z50-2135;WGH559;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,47;
502136;Z50-2136;WGH560;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,58;
502137;Z50-2137;WGH561;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,18;
502138;Z50-2138;WGH564;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,75;
502139;Z50-2139;WEX604;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,19;
502140;Z50-2140;WGG302;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,99;
502141;Z50-2141;WGH565;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,55;
502142;Z50-2142;WGG300;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,04;
502143;Z50-2143;WGG306;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;5,86;
502144;Z50-2144;WGG303;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,20;
502145;Z50-2145;WGH548;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,13;
502146;Z50-2146;WGH546;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;5,99;
502147;Z50-2147;WGH547;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;5,94;
502148;Z50-2148;WGH549;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;5,99;
502149;Z50-2149;WGH550;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;7,09;
502150;Z50-2150;WGH551;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2015;Engativá;ENGATIVA ZN;6,95;
502151;Z50-2151;WEV716;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;6,79;
502152;Z50-2152;WDG568;BUS (40);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2014;Engativá;ENGATIVA ZN;5,60;
504000;Z50-4000;SMS575;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;5,13;
504001;Z50-4001;SMS577;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,76;
504002;Z50-4002;SMS901;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,58;
504003;Z50-4003;SMZ392;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;5,36;
504004;Z50-4004;SMZ398;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;5,64;
504005;Z50-4005;SMZ399;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,78;
504006;Z50-4006;SMZ562;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,38;
504007;Z50-4007;SMZ563;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;5,59;
504008;Z50-4008;SMZ567;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,63;
504009;Z50-4009;SVS403;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,26;
504010;Z50-4010;SVS404;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;5,58;
504011;Z50-4011;SVS405;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,59;
504012;Z50-4012;SVS416;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,61;
504013;Z50-4013;SVS418;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;4,77;
504014;Z50-4014;SVS421;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2011;Engativá;ENGATIVA ZN;5,22;
504015;Z50-4015;SMX958;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,10;
504016;Z50-4016;SMX974;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,13;
504017;Z50-4017;SMX976;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,98;
504018;Z50-4018;SMX979;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;3,90;
504020;Z50-4020;SMX997;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,50;
504021;Z50-4021;SMS621;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,94;
504022;Z50-4022;VFC961;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;5,24;
504023;Z50-4023;VFE588;BUS (50);URBANO;EURO IV;CHEVROLET;NO;GMOVIL ENGATIVA;2010;Engativá;ENGATIVA ZN;4,38;
